Plot Title: B1 Mesa Top,,,,,
RID,Date,Time,Event,Details1,Details2
6215,4/18/2014,20:23.0,50.38,,
6216,4/18/2014,32:23.0,51.08,,
6217,4/18/2014,44:23.0,46.09,,
6218,4/18/2014,56:23.0,48.96,,
6219,4/18/2014,08:23.0,60.12,,
6220,4/18/2014,20:23.0,69.71,,
6221,4/18/2014,32:23.0,66.27,,
6222,4/18/2014,44:23.0,70.39,,
6223,4/18/2014,56:23.0,73.15,,
6224,4/18/2014,08:23.0,74.53,,
6225,4/18/2014,20:23.0,72.46,,
6226,4/18/2014,32:23.0,69.71,,
6227,4/18/2014,44:23.0,64.22,,
6228,4/18/2014,56:23.0,59.41,,
6229,4/18/2014,08:23.0,56.66,,
6230,4/18/2014,20:23.0,55.98,,
6231,4/18/2014,32:23.0,55.27,,
6232,4/18/2014,44:23.0,51.78,,
6233,4/19/2014,56:23.0,46.81,,
6234,4/19/2014,08:23.0,46.09,,
6235,4/19/2014,20:23.0,45.37,,
6236,4/19/2014,32:23.0,45.37,,
6237,4/19/2014,44:23.0,44.65,,
6238,4/19/2014,56:23.0,44.65,,
6239,4/19/2014,08:23.0,46.09,,
6240,4/19/2014,20:23.0,52.48,,
6241,4/19/2014,32:23.0,58.05,,
6242,4/19/2014,44:23.0,57.36,,
6243,4/19/2014,56:23.0,58.05,,
6244,4/19/2014,08:23.0,64.9,,
6245,4/19/2014,20:23.0,62.85,,
6246,4/19/2014,32:23.0,66.27,,
6247,4/19/2014,44:23.0,64.22,,
6248,4/19/2014,56:23.0,59.41,,
6249,4/19/2014,08:23.0,54.59,,
6250,4/19/2014,20:23.0,50.38,,
6251,4/19/2014,32:23.0,46.81,,
6252,4/19/2014,44:23.0,46.09,,
6253,4/20/2014,56:23.0,43.92,,
6254,4/20/2014,08:23.0,41.72,,
6255,4/20/2014,20:23.0,43.2,,
6256,4/20/2014,32:23.0,41.72,,
6257,4/20/2014,44:23.0,40.98,,
6258,4/20/2014,56:23.0,41.72,,
6259,4/20/2014,08:23.0,58.73,,
6260,4/20/2014,20:23.0,67.66,,
6261,4/20/2014,32:23.0,65.59,,
6262,4/20/2014,44:23.0,69.03,,
6263,4/20/2014,56:23.0,71.76,,
6264,4/20/2014,08:23.0,73.83,,
6265,4/20/2014,20:23.0,73.15,,
6266,4/20/2014,32:23.0,70.39,,
6267,4/20/2014,44:23.0,66.27,,
6268,4/20/2014,56:23.0,64.22,,
6269,4/20/2014,08:23.0,60.12,,
6270,4/20/2014,20:23.0,55.27,,
6271,4/20/2014,32:23.0,51.78,,
6272,4/20/2014,44:23.0,49.68,,
6273,4/21/2014,56:23.0,49.68,,
6274,4/21/2014,08:23.0,48.96,,
6275,4/21/2014,20:23.0,48.96,,
6276,4/21/2014,32:23.0,47.53,,
6277,4/21/2014,44:23.0,46.09,,
6278,4/21/2014,56:23.0,47.53,,
6279,4/21/2014,08:23.0,63.54,,
6280,4/21/2014,20:23.0,74.53,,
6281,4/21/2014,32:23.0,70.39,,
6282,4/21/2014,44:23.0,69.71,,
6283,4/21/2014,56:23.0,70.39,,
6284,4/21/2014,08:23.0,77.31,,
6285,4/21/2014,20:23.0,72.46,,
6286,4/21/2014,32:23.0,73.83,,
6287,4/21/2014,44:23.0,70.39,,
6288,4/21/2014,56:23.0,68.34,,
6289,4/21/2014,08:23.0,60.12,,
6290,4/21/2014,20:23.0,55.98,,
6291,4/21/2014,32:23.0,53.19,,
6292,4/21/2014,44:23.0,51.78,,
6293,4/22/2014,56:23.0,52.48,,
6294,4/22/2014,08:23.0,50.38,,
6295,4/22/2014,20:23.0,51.78,,
6296,4/22/2014,32:23.0,51.08,,
6297,4/22/2014,44:23.0,48.96,,
6298,4/22/2014,56:23.0,50.38,,
6299,4/22/2014,08:23.0,60.12,,
6300,4/22/2014,20:23.0,70.39,,
6301,4/22/2014,32:23.0,68.34,,
6302,4/22/2014,44:23.0,71.76,,
6303,4/22/2014,56:23.0,75.22,,
6304,4/22/2014,08:23.0,75.22,,
6305,4/22/2014,20:23.0,73.83,,
6306,4/22/2014,32:23.0,71.76,,
6307,4/22/2014,44:23.0,69.03,,
6308,4/22/2014,56:23.0,66.96,,
6309,4/22/2014,08:23.0,64.9,,
6310,4/22/2014,20:23.0,62.85,,
6311,4/22/2014,32:23.0,60.8,,
6312,4/22/2014,44:23.0,58.73,,
6313,4/23/2014,56:23.0,55.98,,
6314,4/23/2014,08:23.0,54.59,,
6315,4/23/2014,20:23.0,51.78,,
6316,4/23/2014,32:23.0,49.68,,
6317,4/23/2014,44:23.0,47.53,,
6318,4/23/2014,56:23.0,46.09,,
6319,4/23/2014,08:23.0,46.81,,
6320,4/23/2014,20:23.0,49.68,,
6321,4/23/2014,32:23.0,53.19,,
6322,4/23/2014,44:23.0,52.48,,
6323,4/23/2014,56:23.0,55.27,,
6324,4/23/2014,08:23.0,54.59,,
6325,4/23/2014,20:23.0,53.19,,
6326,4/23/2014,32:23.0,53.89,,
6327,4/23/2014,44:23.0,52.48,,
6328,4/23/2014,56:23.0,49.68,,
6329,4/23/2014,08:23.0,46.09,,
6330,4/23/2014,20:23.0,44.65,,
6331,4/23/2014,32:23.0,43.2,,
6332,4/23/2014,44:23.0,41.72,,
6333,4/24/2014,56:23.0,38.73,,
6334,4/24/2014,08:23.0,34.11,,
6335,4/24/2014,20:23.0,31.71,,
6336,4/24/2014,32:23.0,29.28,,
6337,4/24/2014,44:23.0,29.28,,
6338,4/24/2014,56:23.0,30.9,,
6339,4/24/2014,08:23.0,46.09,,
6340,4/24/2014,20:23.0,57.36,,
6341,4/24/2014,32:23.0,56.66,,
6342,4/24/2014,44:23.0,62.17,,
6343,4/24/2014,56:23.0,64.22,,
6344,4/24/2014,08:23.0,66.27,,
6345,4/24/2014,20:23.0,64.22,,
6346,4/24/2014,32:23.0,63.54,,
6347,4/24/2014,44:23.0,63.54,,
6348,4/24/2014,56:23.0,59.41,,
6349,4/24/2014,08:23.0,51.78,,
6350,4/24/2014,20:23.0,48.25,,
6351,4/24/2014,32:23.0,44.65,,
6352,4/24/2014,44:23.0,43.92,,
6353,4/25/2014,56:23.0,48.25,,
6354,4/25/2014,08:23.0,46.81,,
6355,4/25/2014,20:23.0,46.09,,
6356,4/25/2014,32:23.0,40.98,,
6357,4/25/2014,44:23.0,39.47,,
6358,4/25/2014,56:23.0,38.73,,
6359,4/25/2014,08:23.0,60.12,,
6360,4/25/2014,20:23.0,66.96,,
6361,4/25/2014,32:23.0,62.85,,
6362,4/25/2014,44:23.0,68.34,,
6363,4/25/2014,56:23.0,70.39,,
6364,4/25/2014,08:23.0,71.76,,
6365,4/25/2014,20:23.0,71.08,,
6366,4/25/2014,32:23.0,69.71,,
6367,4/25/2014,44:23.0,66.96,,
6368,4/25/2014,56:23.0,65.59,,
6369,4/25/2014,08:23.0,62.85,,
6370,4/25/2014,20:23.0,60.12,,
6371,4/25/2014,32:23.0,58.05,,
6372,4/25/2014,44:23.0,55.98,,
6373,4/26/2014,56:23.0,55.27,,
6374,4/26/2014,08:23.0,53.89,,
6375,4/26/2014,20:23.0,53.19,,
6376,4/26/2014,32:23.0,52.48,,
6377,4/26/2014,44:23.0,50.38,,
6378,4/26/2014,56:23.0,50.38,,
6379,4/26/2014,08:23.0,43.2,,
6380,4/26/2014,20:23.0,37.96,,
6381,4/26/2014,32:23.0,38.73,,
6382,4/26/2014,44:23.0,44.65,,
6383,4/26/2014,56:23.0,43.2,,
6384,4/26/2014,08:23.0,43.92,,
6385,4/26/2014,20:23.0,41.72,,
6386,4/26/2014,32:23.0,41.72,,
6387,4/26/2014,44:23.0,40.23,,
6388,4/26/2014,56:23.0,37.2,,
6389,4/26/2014,08:23.0,34.88,,
6390,4/26/2014,20:23.0,31.71,,
6391,4/26/2014,32:23.0,31.71,,
6392,4/26/2014,44:23.0,31.71,,
6393,4/27/2014,56:23.0,30.9,,
6394,4/27/2014,08:23.0,30.9,,
6395,4/27/2014,20:23.0,31.71,,
6396,4/27/2014,32:23.0,32.52,,
6397,4/27/2014,44:23.0,32.52,,
6398,4/27/2014,56:23.0,32.52,,
6399,4/27/2014,08:23.0,36.43,,
6400,4/27/2014,20:23.0,41.72,,
6401,4/27/2014,32:23.0,40.23,,
6402,4/27/2014,44:23.0,43.2,,
6403,4/27/2014,56:23.0,47.53,,
6404,4/27/2014,08:23.0,48.96,,
6405,4/27/2014,20:23.0,49.68,,
6406,4/27/2014,32:23.0,48.96,,
6407,4/27/2014,44:23.0,50.38,,
6408,4/27/2014,56:23.0,46.09,,
6409,4/27/2014,08:23.0,43.92,,
6410,4/27/2014,20:23.0,43.92,,
6411,4/27/2014,32:23.0,43.2,,
6412,4/27/2014,44:23.0,42.46,,
6413,4/28/2014,56:23.0,40.23,,
6414,4/28/2014,08:23.0,37.96,,
6415,4/28/2014,20:23.0,37.2,,
6416,4/28/2014,32:23.0,37.96,,
6417,4/28/2014,44:23.0,37.96,,
6418,4/28/2014,56:23.0,38.73,,
6419,4/28/2014,08:23.0,44.65,,
6420,4/28/2014,20:23.0,48.25,,
6421,4/28/2014,32:23.0,45.37,,
6422,4/28/2014,44:23.0,48.25,,
6423,4/28/2014,56:23.0,48.96,,
6424,4/28/2014,08:23.0,48.96,,
6425,4/28/2014,20:23.0,48.96,,
6426,4/28/2014,32:23.0,48.25,,
6427,4/28/2014,44:23.0,46.81,,
6428,4/28/2014,56:23.0,43.92,,
6429,4/28/2014,08:23.0,40.98,,
6430,4/28/2014,20:23.0,39.47,,
6431,4/28/2014,32:23.0,37.96,,
6432,4/28/2014,44:23.0,36.43,,
6433,4/29/2014,56:23.0,34.88,,
6434,4/29/2014,08:23.0,34.11,,
6435,4/29/2014,20:23.0,32.52,,
6436,4/29/2014,32:23.0,31.71,,
6437,4/29/2014,44:23.0,30.09,,
6438,4/29/2014,56:23.0,31.71,,
6439,4/29/2014,08:23.0,41.72,,
6440,4/29/2014,20:23.0,44.65,,
6441,4/29/2014,32:23.0,43.92,,
6442,4/29/2014,44:23.0,47.53,,
6443,4/29/2014,56:23.0,48.96,,
6444,4/29/2014,08:23.0,49.68,,
6445,4/29/2014,20:23.0,48.25,,
6446,4/29/2014,32:23.0,47.53,,
6447,4/29/2014,44:23.0,47.53,,
6448,4/29/2014,56:23.0,46.09,,
6449,4/29/2014,08:23.0,42.46,,
6450,4/29/2014,20:23.0,40.98,,
6451,4/29/2014,32:23.0,39.47,,
6452,4/29/2014,44:23.0,39.47,,
6453,4/30/2014,56:23.0,39.47,,
6454,4/30/2014,08:23.0,37.96,,
6455,4/30/2014,20:23.0,37.2,,
6456,4/30/2014,32:23.0,37.2,,
6457,4/30/2014,44:23.0,37.2,,
6458,4/30/2014,56:23.0,37.2,,
6459,4/30/2014,08:23.0,45.37,,
6460,4/30/2014,20:23.0,48.25,,
6461,4/30/2014,32:23.0,47.53,,
6462,4/30/2014,44:23.0,50.38,,
6463,4/30/2014,56:23.0,48.96,,
6464,4/30/2014,08:23.0,47.53,,
6465,4/30/2014,20:23.0,48.25,,
6466,4/30/2014,32:23.0,47.53,,
6467,4/30/2014,44:23.0,48.25,,
6468,4/30/2014,56:23.0,46.09,,
6469,4/30/2014,08:23.0,43.2,,
6470,4/30/2014,20:23.0,42.46,,
6471,4/30/2014,32:23.0,42.46,,
6472,4/30/2014,44:23.0,41.72,,
6473,5/1/2014,56:23.0,40.98,,
6474,5/1/2014,08:23.0,39.47,,
6475,5/1/2014,20:23.0,40.98,,
6476,5/1/2014,32:23.0,39.47,,
6477,5/1/2014,44:23.0,38.73,,
6478,5/1/2014,56:23.0,40.23,,
6479,5/1/2014,08:23.0,50.38,,
6480,5/1/2014,20:23.0,53.19,,
6481,5/1/2014,32:23.0,55.27,,
6482,5/1/2014,44:23.0,58.05,,
6483,5/1/2014,56:23.0,60.8,,
6484,5/1/2014,08:23.0,60.12,,
6485,5/1/2014,20:23.0,60.12,,
6486,5/1/2014,32:23.0,60.8,,
6487,5/1/2014,44:23.0,60.12,,
6488,5/1/2014,56:23.0,58.05,,
6489,5/1/2014,08:23.0,51.78,,
6490,5/1/2014,20:23.0,48.25,,
6491,5/1/2014,32:23.0,43.2,,
6492,5/1/2014,44:23.0,43.92,,
6493,5/2/2014,56:23.0,40.98,,
6494,5/2/2014,08:23.0,40.98,,
6495,5/2/2014,20:23.0,39.47,,
6496,5/2/2014,32:23.0,37.96,,
6497,5/2/2014,44:23.0,37.2,,
6498,5/2/2014,56:23.0,41.72,,
6499,5/2/2014,08:23.0,61.48,,
6500,5/2/2014,20:23.0,67.66,,
6501,5/2/2014,32:23.0,66.27,,
6502,5/2/2014,44:23.0,68.34,,
6503,5/2/2014,56:23.0,72.46,,
6504,5/2/2014,08:23.0,72.46,,
6505,5/2/2014,20:23.0,71.76,,
6506,5/2/2014,32:23.0,71.76,,
6507,5/2/2014,44:23.0,71.08,,
6508,5/2/2014,56:23.0,69.03,,
6509,5/2/2014,08:23.0,60.12,,
6510,5/2/2014,20:23.0,55.27,,
6511,5/2/2014,32:23.0,51.08,,
6512,5/2/2014,44:23.0,49.68,,
6513,5/3/2014,56:23.0,46.81,,
6514,5/3/2014,08:23.0,46.09,,
6515,5/3/2014,20:23.0,45.37,,
6516,5/3/2014,32:23.0,44.65,,
6517,5/3/2014,44:23.0,44.65,,
6518,5/3/2014,56:23.0,48.25,,
6519,5/3/2014,08:23.0,68.34,,
6520,5/3/2014,20:23.0,75.22,,
6521,5/3/2014,32:23.0,73.83,,
6522,5/3/2014,44:23.0,76.62,,
6523,5/3/2014,56:23.0,82.24,,
6524,5/3/2014,08:23.0,79.41,,
6525,5/3/2014,20:23.0,78.71,,
6526,5/3/2014,32:23.0,78.01,,
6527,5/3/2014,44:23.0,77.31,,
6528,5/3/2014,56:23.0,71.76,,
6529,5/3/2014,08:23.0,65.59,,
6530,5/3/2014,20:23.0,59.41,,
6531,5/3/2014,32:23.0,54.59,,
6532,5/3/2014,44:23.0,54.59,,
6533,5/4/2014,56:23.0,55.98,,
6534,5/4/2014,08:23.0,53.89,,
6535,5/4/2014,20:23.0,53.19,,
6536,5/4/2014,32:23.0,51.78,,
6537,5/4/2014,44:23.0,48.25,,
6538,5/4/2014,56:23.0,49.68,,
6539,5/4/2014,08:23.0,68.34,,
6540,5/4/2014,20:23.0,75.22,,
6541,5/4/2014,32:23.0,74.53,,
6542,5/4/2014,44:23.0,73.83,,
6543,5/4/2014,56:23.0,78.01,,
6544,5/4/2014,08:23.0,78.71,,
6545,5/4/2014,20:23.0,75.92,,
6546,5/4/2014,32:23.0,74.53,,
6547,5/4/2014,44:23.0,71.76,,
6548,5/4/2014,56:23.0,68.34,,
6549,5/4/2014,08:23.0,62.85,,
6550,5/4/2014,20:23.0,58.73,,
6551,5/4/2014,32:23.0,56.66,,
6552,5/4/2014,44:23.0,55.27,,
6553,5/5/2014,56:23.0,53.19,,
6554,5/5/2014,08:23.0,53.89,,
6555,5/5/2014,20:23.0,52.48,,
6556,5/5/2014,32:23.0,49.68,,
6557,5/5/2014,44:23.0,48.25,,
6558,5/5/2014,56:23.0,51.08,,
6559,5/5/2014,08:23.0,62.85,,
6560,5/5/2014,20:23.0,75.22,,
6561,5/5/2014,32:23.0,72.46,,
6562,5/5/2014,44:23.0,75.22,,
6563,5/5/2014,56:23.0,77.31,,
6564,5/5/2014,08:23.0,79.41,,
6565,5/5/2014,20:23.0,75.92,,
6566,5/5/2014,32:23.0,75.92,,
6567,5/5/2014,44:23.0,73.83,,
6568,5/5/2014,56:23.0,69.71,,
6569,5/5/2014,08:23.0,66.96,,
6570,5/5/2014,20:23.0,65.59,,
6571,5/5/2014,32:23.0,63.54,,
6572,5/5/2014,44:23.0,61.48,,
6573,5/6/2014,56:23.0,60.8,,
6574,5/6/2014,08:23.0,58.73,,
6575,5/6/2014,20:23.0,56.66,,
6576,5/6/2014,32:23.0,53.89,,
6577,5/6/2014,44:23.0,51.78,,
6578,5/6/2014,56:23.0,51.78,,
6579,5/6/2014,08:23.0,62.85,,
6580,5/6/2014,20:23.0,64.9,,
6581,5/6/2014,32:23.0,62.85,,
6582,5/6/2014,44:23.0,63.54,,
6583,5/6/2014,56:23.0,64.22,,
6584,5/6/2014,08:23.0,64.22,,
6585,5/6/2014,20:23.0,64.22,,
6586,5/6/2014,32:23.0,66.27,,
6587,5/6/2014,44:23.0,63.54,,
6588,5/6/2014,56:23.0,60.8,,
6589,5/6/2014,08:23.0,55.98,,
6590,5/6/2014,20:23.0,53.19,,
6591,5/6/2014,32:23.0,50.38,,
6592,5/6/2014,44:23.0,46.09,,
6593,5/7/2014,56:23.0,43.92,,
6594,5/7/2014,08:23.0,40.98,,
6595,5/7/2014,20:23.0,38.73,,
6596,5/7/2014,32:23.0,36.43,,
6597,5/7/2014,44:23.0,34.11,,
6598,5/7/2014,56:23.0,38.73,,
6599,5/7/2014,08:23.0,51.78,,
6600,5/7/2014,20:23.0,57.36,,
6601,5/7/2014,32:23.0,53.89,,
6602,5/7/2014,44:23.0,46.81,,
6603,5/7/2014,56:23.0,49.68,,
6604,5/7/2014,08:23.0,55.98,,
6605,5/7/2014,20:23.0,54.59,,
6606,5/7/2014,32:23.0,55.27,,
6607,5/7/2014,44:23.0,51.78,,
6608,5/7/2014,56:23.0,47.53,,
6609,5/7/2014,08:23.0,43.92,,
6610,5/7/2014,20:23.0,42.46,,
6611,5/7/2014,32:23.0,40.98,,
6612,5/7/2014,44:23.0,37.96,,
6613,5/8/2014,56:23.0,38.73,,
6614,5/8/2014,08:23.0,34.88,,
6615,5/8/2014,20:23.0,34.88,,
6616,5/8/2014,32:23.0,35.65,,
6617,5/8/2014,44:23.0,34.88,,
6618,5/8/2014,56:23.0,37.96,,
6619,5/8/2014,08:23.0,44.65,,
6620,5/8/2014,20:23.0,55.98,,
6621,5/8/2014,32:23.0,53.89,,
6622,5/8/2014,44:23.0,55.98,,
6623,5/8/2014,56:23.0,60.8,,
6624,5/8/2014,08:23.0,58.05,,
6625,5/8/2014,20:23.0,59.41,,
6626,5/8/2014,32:23.0,57.36,,
6627,5/8/2014,44:23.0,60.12,,
6628,5/8/2014,56:23.0,56.66,,
6629,5/8/2014,08:23.0,50.38,,
6630,5/8/2014,20:23.0,45.37,,
6631,5/8/2014,32:23.0,42.46,,
6632,5/8/2014,44:23.0,39.47,,
6633,5/9/2014,56:23.0,39.47,,
6634,5/9/2014,08:23.0,40.23,,
6635,5/9/2014,20:23.0,40.23,,
6636,5/9/2014,32:23.0,41.72,,
6637,5/9/2014,44:23.0,41.72,,
6638,5/9/2014,56:23.0,43.92,,
6639,5/9/2014,08:23.0,58.05,,
6640,5/9/2014,20:23.0,62.85,,
6641,5/9/2014,32:23.0,58.05,,
6642,5/9/2014,44:23.0,64.9,,
6643,5/9/2014,56:23.0,69.03,,
6644,5/9/2014,08:23.0,68.34,,
6645,5/9/2014,20:23.0,69.03,,
6646,5/9/2014,32:23.0,66.27,,
6647,5/9/2014,44:23.0,66.96,,
6648,5/9/2014,56:23.0,63.54,,
6649,5/9/2014,08:23.0,60.8,,
6650,5/9/2014,20:23.0,59.41,,
6651,5/9/2014,32:23.0,58.05,,
6652,5/9/2014,44:23.0,55.98,,
6653,5/10/2014,56:23.0,55.27,,
6654,5/10/2014,08:23.0,53.89,,
6655,5/10/2014,20:23.0,48.96,,
6656,5/10/2014,32:23.0,46.81,,
6657,5/10/2014,44:23.0,43.92,,
6658,5/10/2014,56:23.0,48.25,,
6659,5/10/2014,08:23.0,60.12,,
6660,5/10/2014,20:23.0,62.85,,
6661,5/10/2014,32:23.0,63.54,,
6662,5/10/2014,44:23.0,64.22,,
6663,5/10/2014,56:23.0,73.15,,
6664,5/10/2014,08:23.0,72.46,,
6665,5/10/2014,20:23.0,70.39,,
6666,5/10/2014,32:23.0,67.66,,
6667,5/10/2014,44:23.0,65.59,,
6668,5/10/2014,56:23.0,64.22,,
6669,5/10/2014,08:23.0,58.73,,
6670,5/10/2014,20:23.0,55.98,,
6671,5/10/2014,32:23.0,54.59,,
6672,5/10/2014,44:23.0,46.09,,
6673,5/11/2014,56:23.0,43.92,,
6674,5/11/2014,08:23.0,43.2,,
6675,5/11/2014,20:23.0,43.2,,
6676,5/11/2014,32:23.0,41.72,,
6677,5/11/2014,44:23.0,37.96,,
6678,5/11/2014,56:23.0,41.72,,
6679,5/11/2014,08:23.0,46.09,,
6680,5/11/2014,20:23.0,42.46,,
6681,5/11/2014,32:23.0,40.98,,
6682,5/11/2014,44:23.0,46.81,,
6683,5/11/2014,56:23.0,40.98,,
6684,5/11/2014,08:23.0,43.2,,
6685,5/11/2014,20:23.0,40.23,,
6686,5/11/2014,32:23.0,37.96,,
6687,5/11/2014,44:23.0,38.73,,
6688,5/11/2014,56:23.0,37.2,,
6689,5/11/2014,08:23.0,36.43,,
6690,5/11/2014,20:23.0,36.43,,
6691,5/11/2014,32:23.0,36.43,,
6692,5/11/2014,44:23.0,36.43,,
6693,5/12/2014,56:23.0,34.88,,
6694,5/12/2014,08:23.0,33.31,,
6695,5/12/2014,20:23.0,33.31,,
6696,5/12/2014,32:23.0,33.31,,
6697,5/12/2014,44:23.0,33.31,,
6698,5/12/2014,56:23.0,34.11,,
6699,5/12/2014,08:23.0,36.43,,
6700,5/12/2014,20:23.0,38.73,,
6701,5/12/2014,32:23.0,39.47,,
6702,5/12/2014,44:23.0,41.72,,
6703,5/12/2014,56:23.0,41.72,,
6704,5/12/2014,08:23.0,43.92,,
6705,5/12/2014,20:23.0,44.65,,
6706,5/12/2014,32:23.0,47.53,,
6707,5/12/2014,44:23.0,48.25,,
6708,5/12/2014,56:23.0,43.2,,
6709,5/12/2014,08:23.0,40.98,,
6710,5/12/2014,20:23.0,39.47,,
6711,5/12/2014,32:23.0,37.96,,
6712,5/12/2014,44:23.0,37.2,,
6713,5/13/2014,56:23.0,36.43,,
6714,5/13/2014,08:23.0,34.88,,
6715,5/13/2014,20:23.0,34.11,,
6716,5/13/2014,32:23.0,33.31,,
6717,5/13/2014,44:23.0,32.52,,
6718,5/13/2014,56:23.0,35.65,,
6719,5/13/2014,08:23.0,44.65,,
6720,5/13/2014,20:23.0,48.25,,
6721,5/13/2014,32:23.0,46.81,,
6722,5/13/2014,44:23.0,49.68,,
6723,5/13/2014,56:23.0,53.19,,
6724,5/13/2014,08:23.0,53.19,,
6725,5/13/2014,20:23.0,53.19,,
6726,5/13/2014,32:23.0,53.89,,
6727,5/13/2014,44:23.0,53.89,,
6728,5/13/2014,56:23.0,50.38,,
6729,5/13/2014,08:23.0,45.37,,
6730,5/13/2014,20:23.0,39.47,,
6731,5/13/2014,32:23.0,37.2,,
6732,5/13/2014,44:23.0,36.43,,
6733,5/14/2014,56:23.0,33.31,,
6734,5/14/2014,08:23.0,33.31,,
6735,5/14/2014,20:23.0,33.31,,
6736,5/14/2014,32:23.0,30.9,,
6737,5/14/2014,44:23.0,30.09,,
6738,5/14/2014,56:23.0,34.88,,
6739,5/14/2014,08:23.0,55.27,,
6740,5/14/2014,20:23.0,62.85,,
6741,5/14/2014,32:23.0,57.36,,
6742,5/14/2014,44:23.0,58.73,,
6743,5/14/2014,56:23.0,64.9,,
6744,5/14/2014,08:23.0,62.17,,
6745,5/14/2014,20:23.0,62.17,,
6746,5/14/2014,32:23.0,62.85,,
6747,5/14/2014,44:23.0,62.17,,
6748,5/14/2014,56:23.0,60.12,,
6749,5/14/2014,08:23.0,52.48,,
6750,5/14/2014,20:23.0,46.81,,
6751,5/14/2014,32:23.0,43.2,,
6752,5/14/2014,44:23.0,40.98,,
6753,5/15/2014,56:23.0,41.72,,
6754,5/15/2014,08:23.0,39.47,,
6755,5/15/2014,20:23.0,37.96,,
6756,5/15/2014,32:23.0,37.96,,
6757,5/15/2014,44:23.0,37.96,,
6758,5/15/2014,56:23.0,43.92,,
6759,5/15/2014,08:23.0,62.17,,
6760,5/15/2014,20:23.0,67.66,,
6761,5/15/2014,32:23.0,64.9,,
6762,5/15/2014,44:23.0,68.34,,
6763,5/15/2014,56:23.0,71.76,,
6764,5/15/2014,08:23.0,71.76,,
6765,5/15/2014,20:23.0,71.08,,
6766,5/15/2014,32:23.0,72.46,,
6767,5/15/2014,44:23.0,72.46,,
6768,5/15/2014,56:23.0,70.39,,
6769,5/15/2014,08:23.0,61.48,,
6770,5/15/2014,20:23.0,55.98,,
6771,5/15/2014,32:23.0,53.19,,
6772,5/15/2014,44:23.0,50.38,,
6773,5/16/2014,56:23.0,49.68,,
6774,5/16/2014,08:23.0,50.38,,
6775,5/16/2014,20:23.0,49.68,,
6776,5/16/2014,32:23.0,48.25,,
6777,5/16/2014,44:23.0,48.25,,
6778,5/16/2014,56:23.0,52.48,,
6779,5/16/2014,08:23.0,70.39,,
6780,5/16/2014,20:23.0,80.11,,
6781,5/16/2014,32:23.0,73.15,,
6782,5/16/2014,44:23.0,77.31,,
6783,5/16/2014,56:23.0,79.41,,
6784,5/16/2014,08:23.0,77.31,,
6785,5/16/2014,20:23.0,78.71,,
6786,5/16/2014,32:23.0,75.92,,
6787,5/16/2014,44:23.0,73.83,,
6788,5/16/2014,56:23.0,71.08,,
6789,5/16/2014,08:23.0,65.59,,
6790,5/16/2014,20:23.0,61.48,,
6791,5/16/2014,32:23.0,59.41,,
6792,5/16/2014,44:23.0,57.36,,
6793,5/17/2014,56:23.0,53.89,,
6794,5/17/2014,08:23.0,52.48,,
6795,5/17/2014,20:23.0,49.68,,
6796,5/17/2014,32:23.0,49.68,,
6797,5/17/2014,44:23.0,48.96,,
6798,5/17/2014,56:23.0,53.89,,
6799,5/17/2014,08:23.0,71.76,,
6800,5/17/2014,20:23.0,80.82,,
6801,5/17/2014,32:23.0,78.71,,
6802,5/17/2014,44:23.0,81.54,,
6803,5/17/2014,56:23.0,85.1,,
6804,5/17/2014,08:23.0,86.56,,
6805,5/17/2014,20:23.0,84.38,,
6806,5/17/2014,32:23.0,80.11,,
6807,5/17/2014,44:23.0,78.01,,
6808,5/17/2014,56:23.0,75.92,,
6809,5/17/2014,08:23.0,70.39,,
6810,5/17/2014,20:23.0,66.27,,
6811,5/17/2014,32:23.0,62.85,,
6812,5/17/2014,44:23.0,60.8,,
6813,5/18/2014,56:23.0,58.73,,
6814,5/18/2014,08:23.0,53.89,,
6815,5/18/2014,20:23.0,53.19,,
6816,5/18/2014,32:23.0,54.59,,
6817,5/18/2014,44:23.0,53.19,,
6818,5/18/2014,56:23.0,55.27,,
6819,5/18/2014,08:23.0,58.73,,
6820,5/18/2014,20:23.0,66.27,,
6821,5/18/2014,32:23.0,73.83,,
6822,5/18/2014,44:23.0,80.82,,
6823,5/18/2014,56:23.0,82.24,,
6824,5/18/2014,08:23.0,81.54,,
6825,5/18/2014,20:23.0,83.66,,
6826,5/18/2014,32:23.0,82.24,,
6827,5/18/2014,44:23.0,81.54,,
6828,5/18/2014,56:23.0,77.31,,
6829,5/18/2014,08:23.0,71.08,,
6830,5/18/2014,20:23.0,69.03,,
6831,5/18/2014,32:23.0,66.96,,
6832,5/18/2014,44:23.0,66.27,,
6833,5/19/2014,56:23.0,62.85,,
6834,5/19/2014,08:23.0,61.48,,
6835,5/19/2014,20:23.0,60.12,,
6836,5/19/2014,32:23.0,53.19,,
6837,5/19/2014,44:23.0,51.08,,
6838,5/19/2014,56:23.0,56.66,,
6839,5/19/2014,08:23.0,70.39,,
6840,5/19/2014,20:23.0,75.92,,
6841,5/19/2014,32:23.0,73.83,,
6842,5/19/2014,44:23.0,79.41,,
6843,5/19/2014,56:23.0,82.96,,
6844,5/19/2014,08:23.0,80.82,,
6845,5/19/2014,20:23.0,80.11,,
6846,5/19/2014,32:23.0,80.82,,
6847,5/19/2014,44:23.0,80.82,,
6848,5/19/2014,56:23.0,75.22,,
