Plot Title: B6 Rimrock,,,,,
RID,Date,Time,Event,Details1,Details2
2051,9/21/2013,24:18.0,61.48,,
2052,9/21/2013,36:18.0,58.73,,
2053,9/21/2013,48:18.0,58.73,,
2054,9/22/2013,00:18.0,59.41,,
2055,9/22/2013,12:18.0,57.36,,
2056,9/22/2013,24:18.0,55.27,,
2057,9/22/2013,36:18.0,56.66,,
2058,9/22/2013,48:18.0,58.73,,
2059,9/22/2013,00:18.0,59.41,,
2060,9/22/2013,12:18.0,61.48,,
2061,9/22/2013,24:18.0,62.85,,
2062,9/22/2013,36:18.0,63.54,,
2063,9/22/2013,48:18.0,67.66,,
2064,9/22/2013,00:18.0,52.48,,
2065,9/22/2013,12:18.0,62.85,,
2066,9/22/2013,24:18.0,66.27,,
2067,9/22/2013,36:18.0,62.85,,
2068,9/22/2013,48:18.0,60.8,,
2069,9/22/2013,00:18.0,54.59,,
2070,9/22/2013,12:18.0,54.59,,
2071,9/22/2013,24:18.0,51.08,,
2072,9/22/2013,36:18.0,50.38,,
2073,9/22/2013,48:18.0,46.81,,
2074,9/23/2013,00:18.0,44.65,,
2075,9/23/2013,12:18.0,43.92,,
2076,9/23/2013,24:18.0,43.92,,
2077,9/23/2013,36:18.0,47.53,,
2078,9/23/2013,48:18.0,48.96,,
2079,9/23/2013,00:18.0,51.78,,
2080,9/23/2013,12:18.0,53.89,,
2081,9/23/2013,24:18.0,55.98,,
2082,9/23/2013,36:18.0,58.05,,
2083,9/23/2013,48:18.0,62.17,,
2084,9/23/2013,00:18.0,63.54,,
2085,9/23/2013,12:18.0,64.9,,
2086,9/23/2013,24:18.0,66.27,,
2087,9/23/2013,36:18.0,66.96,,
2088,9/23/2013,48:18.0,64.9,,
2089,9/23/2013,00:18.0,56.66,,
2090,9/23/2013,12:18.0,51.08,,
2091,9/23/2013,24:18.0,48.25,,
2092,9/23/2013,36:18.0,46.81,,
2093,9/23/2013,48:18.0,46.09,,
2094,9/24/2013,00:18.0,44.65,,
2095,9/24/2013,12:18.0,43.92,,
2096,9/24/2013,24:18.0,43.92,,
2097,9/24/2013,36:18.0,43.2,,
2098,9/24/2013,48:18.0,42.46,,
2099,9/24/2013,00:18.0,43.92,,
2100,9/24/2013,12:18.0,52.48,,
2101,9/24/2013,24:18.0,60.8,,
2102,9/24/2013,36:18.0,64.22,,
2103,9/24/2013,48:18.0,68.34,,
2104,9/24/2013,00:18.0,70.39,,
2105,9/24/2013,12:18.0,70.39,,
2106,9/24/2013,24:18.0,73.15,,
2107,9/24/2013,36:18.0,72.46,,
2108,9/24/2013,48:18.0,68.34,,
2109,9/24/2013,00:18.0,58.73,,
2110,9/24/2013,12:18.0,55.98,,
2111,9/24/2013,24:18.0,58.05,,
2112,9/24/2013,36:18.0,55.98,,
2113,9/24/2013,48:18.0,55.27,,
2114,9/25/2013,00:18.0,51.78,,
2115,9/25/2013,12:18.0,50.38,,
2116,9/25/2013,24:18.0,51.78,,
2117,9/25/2013,36:18.0,51.08,,
2118,9/25/2013,48:18.0,51.78,,
2119,9/25/2013,00:18.0,53.19,,
2120,9/25/2013,12:18.0,58.05,,
2121,9/25/2013,24:18.0,62.85,,
2122,9/25/2013,36:18.0,66.27,,
2123,9/25/2013,48:18.0,71.08,,
2124,9/25/2013,00:18.0,73.15,,
2125,9/25/2013,12:18.0,74.53,,
2126,9/25/2013,24:18.0,75.92,,
2127,9/25/2013,36:18.0,75.22,,
2128,9/25/2013,48:18.0,71.08,,
2129,9/25/2013,00:18.0,66.27,,
2130,9/25/2013,12:18.0,63.54,,
2131,9/25/2013,24:18.0,60.8,,
2132,9/25/2013,36:18.0,58.73,,
2133,9/25/2013,48:18.0,55.98,,
2134,9/26/2013,00:18.0,53.19,,
2135,9/26/2013,12:18.0,50.38,,
2136,9/26/2013,24:18.0,50.38,,
2137,9/26/2013,36:18.0,48.96,,
2138,9/26/2013,48:18.0,49.68,,
2139,9/26/2013,00:18.0,51.78,,
2140,9/26/2013,12:18.0,55.98,,
2141,9/26/2013,24:18.0,60.12,,
2142,9/26/2013,36:18.0,63.54,,
2143,9/26/2013,48:18.0,64.9,,
2144,9/26/2013,00:18.0,71.08,,
2145,9/26/2013,12:18.0,72.46,,
2146,9/26/2013,24:18.0,69.03,,
2147,9/26/2013,36:18.0,69.03,,
2148,9/26/2013,48:18.0,65.59,,
2149,9/26/2013,00:18.0,62.17,,
2150,9/26/2013,12:18.0,55.98,,
2151,9/26/2013,24:18.0,55.27,,
2152,9/26/2013,36:18.0,55.27,,
2153,9/26/2013,48:18.0,51.08,,
2154,9/27/2013,00:18.0,45.37,,
2155,9/27/2013,12:18.0,45.37,,
2156,9/27/2013,24:18.0,43.2,,
2157,9/27/2013,36:18.0,43.2,,
2158,9/27/2013,48:18.0,43.2,,
2159,9/27/2013,00:18.0,42.46,,
2160,9/27/2013,12:18.0,42.46,,
2161,9/27/2013,24:18.0,46.09,,
2162,9/27/2013,36:18.0,48.25,,
2163,9/27/2013,48:18.0,52.48,,
2164,9/27/2013,00:18.0,55.98,,
2165,9/27/2013,12:18.0,53.89,,
2166,9/27/2013,24:18.0,55.98,,
2167,9/27/2013,36:18.0,54.59,,
2168,9/27/2013,48:18.0,51.78,,
2169,9/27/2013,00:18.0,48.25,,
2170,9/27/2013,12:18.0,46.81,,
2171,9/27/2013,24:18.0,44.65,,
2172,9/27/2013,36:18.0,43.2,,
2173,9/27/2013,48:18.0,42.46,,
2174,9/28/2013,00:18.0,39.47,,
2175,9/28/2013,12:18.0,37.96,,
2176,9/28/2013,24:18.0,37.2,,
2177,9/28/2013,36:18.0,34.88,,
2178,9/28/2013,48:18.0,33.31,,
2179,9/28/2013,00:18.0,33.31,,
2180,9/28/2013,12:18.0,40.98,,
2181,9/28/2013,24:18.0,47.53,,
2182,9/28/2013,36:18.0,51.08,,
2183,9/28/2013,48:18.0,56.66,,
2184,9/28/2013,00:18.0,60.12,,
2185,9/28/2013,12:18.0,62.17,,
2186,9/28/2013,24:18.0,63.54,,
2187,9/28/2013,36:18.0,64.9,,
2188,9/28/2013,48:18.0,60.12,,
2189,9/28/2013,00:18.0,49.68,,
2190,9/28/2013,12:18.0,44.65,,
2191,9/28/2013,24:18.0,41.72,,
2192,9/28/2013,36:18.0,40.23,,
2193,9/28/2013,48:18.0,39.47,,
2194,9/29/2013,00:18.0,39.47,,
2195,9/29/2013,12:18.0,38.73,,
2196,9/29/2013,24:18.0,38.73,,
2197,9/29/2013,36:18.0,37.96,,
2198,9/29/2013,48:18.0,37.96,,
2199,9/29/2013,00:18.0,38.73,,
2200,9/29/2013,12:18.0,48.96,,
2201,9/29/2013,24:18.0,57.36,,
2202,9/29/2013,36:18.0,62.17,,
2203,9/29/2013,48:18.0,66.96,,
2204,9/29/2013,00:18.0,69.03,,
2205,9/29/2013,12:18.0,70.39,,
2206,9/29/2013,24:18.0,68.34,,
2207,9/29/2013,36:18.0,69.71,,
2208,9/29/2013,48:18.0,65.59,,
2209,9/29/2013,00:18.0,56.66,,
2210,9/29/2013,12:18.0,51.08,,
2211,9/29/2013,24:18.0,48.96,,
2212,9/29/2013,36:18.0,48.25,,
2213,9/29/2013,48:18.0,46.81,,
2214,9/30/2013,00:18.0,46.09,,
2215,9/30/2013,12:18.0,46.09,,
2216,9/30/2013,24:18.0,44.65,,
2217,9/30/2013,36:18.0,44.65,,
2218,9/30/2013,48:18.0,43.92,,
2219,9/30/2013,00:18.0,44.65,,
2220,9/30/2013,12:18.0,52.48,,
2221,9/30/2013,24:18.0,61.48,,
2222,9/30/2013,36:18.0,65.59,,
2223,9/30/2013,48:18.0,70.39,,
2224,9/30/2013,00:18.0,72.46,,
2225,9/30/2013,12:18.0,74.53,,
2226,9/30/2013,24:18.0,75.92,,
2227,9/30/2013,36:18.0,76.62,,
2228,9/30/2013,48:18.0,69.71,,
2229,9/30/2013,00:18.0,58.05,,
2230,9/30/2013,12:18.0,54.59,,
2231,9/30/2013,24:18.0,51.78,,
2232,9/30/2013,36:18.0,49.68,,
2233,9/30/2013,48:18.0,48.96,,
2234,10/1/2013,00:18.0,46.81,,
2235,10/1/2013,12:18.0,46.09,,
2236,10/1/2013,24:18.0,46.81,,
2237,10/1/2013,36:18.0,44.65,,
2238,10/1/2013,48:18.0,43.2,,
2239,10/1/2013,00:18.0,45.37,,
2240,10/1/2013,12:18.0,52.48,,
2241,10/1/2013,24:18.0,62.85,,
2242,10/1/2013,36:18.0,67.66,,
2243,10/1/2013,48:18.0,71.76,,
2244,10/1/2013,00:18.0,73.83,,
2245,10/1/2013,12:18.0,75.22,,
2246,10/1/2013,24:18.0,75.92,,
2247,10/1/2013,36:18.0,76.62,,
2248,10/1/2013,48:18.0,69.03,,
2249,10/1/2013,00:18.0,57.36,,
2250,10/1/2013,12:18.0,52.48,,
2251,10/1/2013,24:18.0,50.38,,
2252,10/1/2013,36:18.0,48.96,,
2253,10/1/2013,48:18.0,48.25,,
2254,10/2/2013,00:18.0,46.81,,
2255,10/2/2013,12:18.0,46.09,,
2256,10/2/2013,24:18.0,44.65,,
2257,10/2/2013,36:18.0,43.92,,
2258,10/2/2013,48:18.0,44.65,,
2259,10/2/2013,00:18.0,45.37,,
2260,10/2/2013,12:18.0,53.89,,
2261,10/2/2013,24:18.0,61.48,,
2262,10/2/2013,36:18.0,64.22,,
2263,10/2/2013,48:18.0,69.71,,
2264,10/2/2013,00:18.0,73.15,,
2265,10/2/2013,12:18.0,73.15,,
2266,10/2/2013,24:18.0,73.83,,
2267,10/2/2013,36:18.0,74.53,,
2268,10/2/2013,48:18.0,67.66,,
2269,10/2/2013,00:18.0,58.73,,
2270,10/2/2013,12:18.0,54.59,,
2271,10/2/2013,24:18.0,51.78,,
2272,10/2/2013,36:18.0,50.38,,
2273,10/2/2013,48:18.0,49.68,,
2274,10/3/2013,00:18.0,48.25,,
2275,10/3/2013,12:18.0,46.81,,
2276,10/3/2013,24:18.0,46.09,,
2277,10/3/2013,36:18.0,44.65,,
2278,10/3/2013,48:18.0,43.92,,
2279,10/3/2013,00:18.0,43.2,,
2280,10/3/2013,12:18.0,51.08,,
2281,10/3/2013,24:18.0,59.41,,
2282,10/3/2013,36:18.0,64.22,,
2283,10/3/2013,48:18.0,68.34,,
2284,10/3/2013,00:18.0,68.34,,
2285,10/3/2013,12:18.0,71.08,,
2286,10/3/2013,24:18.0,65.59,,
2287,10/3/2013,36:18.0,66.27,,
2288,10/3/2013,48:18.0,62.85,,
2289,10/3/2013,00:18.0,51.08,,
2290,10/3/2013,12:18.0,43.92,,
2291,10/3/2013,24:18.0,38.73,,
2292,10/3/2013,36:18.0,37.96,,
2293,10/3/2013,48:18.0,37.96,,
2294,10/4/2013,00:18.0,37.2,,
2295,10/4/2013,12:18.0,37.2,,
2296,10/4/2013,24:18.0,36.43,,
2297,10/4/2013,36:18.0,35.65,,
2298,10/4/2013,48:18.0,34.88,,
2299,10/4/2013,00:18.0,34.88,,
2300,10/4/2013,12:18.0,38.73,,
2301,10/4/2013,24:18.0,40.23,,
2302,10/4/2013,36:18.0,42.46,,
2303,10/4/2013,48:18.0,45.37,,
2304,10/4/2013,00:18.0,46.81,,
2305,10/4/2013,12:18.0,47.53,,
2306,10/4/2013,24:18.0,48.25,,
2307,10/4/2013,36:18.0,48.25,,
2308,10/4/2013,48:18.0,42.46,,
2309,10/4/2013,00:18.0,40.23,,
2310,10/4/2013,12:18.0,38.73,,
2311,10/4/2013,24:18.0,38.73,,
2312,10/4/2013,36:18.0,37.96,,
2313,10/4/2013,48:18.0,37.2,,
2314,10/5/2013,00:18.0,35.65,,
2315,10/5/2013,12:18.0,35.65,,
2316,10/5/2013,24:18.0,34.88,,
2317,10/5/2013,36:18.0,35.65,,
2318,10/5/2013,48:18.0,34.88,,
2319,10/5/2013,00:18.0,34.88,,
2320,10/5/2013,12:18.0,37.2,,
2321,10/5/2013,24:18.0,41.72,,
2322,10/5/2013,36:18.0,44.65,,
2323,10/5/2013,48:18.0,48.96,,
2324,10/5/2013,00:18.0,54.59,,
2325,10/5/2013,12:18.0,54.59,,
2326,10/5/2013,24:18.0,55.27,,
2327,10/5/2013,36:18.0,55.27,,
2328,10/5/2013,48:18.0,49.68,,
2329,10/5/2013,00:18.0,46.81,,
2330,10/5/2013,12:18.0,41.72,,
2331,10/5/2013,24:18.0,37.96,,
2332,10/5/2013,36:18.0,37.2,,
2333,10/5/2013,48:18.0,39.47,,
2334,10/6/2013,00:18.0,40.23,,
2335,10/6/2013,12:18.0,39.47,,
2336,10/6/2013,24:18.0,37.96,,
2337,10/6/2013,36:18.0,34.11,,
2338,10/6/2013,48:18.0,33.31,,
2339,10/6/2013,00:18.0,34.11,,
2340,10/6/2013,12:18.0,40.98,,
2341,10/6/2013,24:18.0,46.09,,
2342,10/6/2013,36:18.0,53.19,,
2343,10/6/2013,48:18.0,60.8,,
2344,10/6/2013,00:18.0,64.22,,
2345,10/6/2013,12:18.0,64.9,,
2346,10/6/2013,24:18.0,66.96,,
2347,10/6/2013,36:18.0,68.34,,
2348,10/6/2013,48:18.0,60.12,,
2349,10/6/2013,00:18.0,51.78,,
2350,10/6/2013,12:18.0,48.25,,
2351,10/6/2013,24:18.0,44.65,,
2352,10/6/2013,36:18.0,42.46,,
2353,10/6/2013,48:18.0,41.72,,
2354,10/7/2013,00:18.0,40.98,,
2355,10/7/2013,12:18.0,41.72,,
2356,10/7/2013,24:18.0,40.23,,
2357,10/7/2013,36:18.0,40.23,,
2358,10/7/2013,48:18.0,40.23,,
2359,10/7/2013,00:18.0,38.73,,
2360,10/7/2013,12:18.0,45.37,,
2361,10/7/2013,24:18.0,53.89,,
2362,10/7/2013,36:18.0,62.17,,
2363,10/7/2013,48:18.0,66.96,,
2364,10/7/2013,00:18.0,69.03,,
2365,10/7/2013,12:18.0,69.71,,
2366,10/7/2013,24:18.0,71.76,,
2367,10/7/2013,36:18.0,66.96,,
2368,10/7/2013,48:18.0,61.48,,
2369,10/7/2013,00:18.0,55.98,,
2370,10/7/2013,12:18.0,50.38,,
2371,10/7/2013,24:18.0,50.38,,
2372,10/7/2013,36:18.0,51.78,,
2373,10/7/2013,48:18.0,55.98,,
2374,10/8/2013,00:18.0,55.27,,
2375,10/8/2013,12:18.0,54.59,,
2376,10/8/2013,24:18.0,48.25,,
2377,10/8/2013,36:18.0,45.37,,
2378,10/8/2013,48:18.0,45.37,,
2379,10/8/2013,00:18.0,44.65,,
2380,10/8/2013,12:18.0,51.08,,
2381,10/8/2013,24:18.0,60.8,,
2382,10/8/2013,36:18.0,64.9,,
2383,10/8/2013,48:18.0,68.34,,
2384,10/8/2013,00:18.0,69.71,,
2385,10/8/2013,12:18.0,70.39,,
2386,10/8/2013,24:18.0,70.39,,
2387,10/8/2013,36:18.0,71.08,,
2388,10/8/2013,48:18.0,60.8,,
2389,10/8/2013,00:18.0,54.59,,
2390,10/8/2013,12:18.0,50.38,,
2391,10/8/2013,24:18.0,47.53,,
2392,10/8/2013,36:18.0,46.09,,
2393,10/8/2013,48:18.0,46.09,,
2394,10/9/2013,00:18.0,46.09,,
2395,10/9/2013,12:18.0,45.37,,
2396,10/9/2013,24:18.0,45.37,,
2397,10/9/2013,36:18.0,47.53,,
2398,10/9/2013,48:18.0,46.81,,
2399,10/9/2013,00:18.0,48.25,,
2400,10/9/2013,12:18.0,50.38,,
2401,10/9/2013,24:18.0,54.59,,
2402,10/9/2013,36:18.0,60.8,,
2403,10/9/2013,48:18.0,62.17,,
2404,10/9/2013,00:18.0,62.85,,
2405,10/9/2013,12:18.0,62.85,,
2406,10/9/2013,24:18.0,63.54,,
2407,10/9/2013,36:18.0,62.17,,
2408,10/9/2013,48:18.0,60.12,,
2409,10/9/2013,00:18.0,58.05,,
2410,10/9/2013,12:18.0,55.98,,
2411,10/9/2013,24:18.0,53.19,,
2412,10/9/2013,36:18.0,53.19,,
2413,10/9/2013,48:18.0,52.48,,
2414,10/10/2013,00:18.0,48.96,,
2415,10/10/2013,12:18.0,46.09,,
2416,10/10/2013,24:18.0,45.37,,
2417,10/10/2013,36:18.0,46.81,,
2418,10/10/2013,48:18.0,41.72,,
2419,10/10/2013,00:18.0,39.47,,
2420,10/10/2013,12:18.0,38.73,,
2421,10/10/2013,24:18.0,38.73,,
2422,10/10/2013,36:18.0,43.92,,
2423,10/10/2013,48:18.0,43.92,,
2424,10/10/2013,00:18.0,47.53,,
2425,10/10/2013,12:18.0,46.09,,
2426,10/10/2013,24:18.0,43.2,,
2427,10/10/2013,36:18.0,45.37,,
2428,10/10/2013,48:18.0,42.46,,
2429,10/10/2013,00:18.0,42.46,,
2430,10/10/2013,12:18.0,41.72,,
2431,10/10/2013,24:18.0,38.73,,
2432,10/10/2013,36:18.0,36.43,,
2433,10/10/2013,48:18.0,35.65,,
2434,10/11/2013,00:18.0,35.65,,
2435,10/11/2013,12:18.0,34.88,,
2436,10/11/2013,24:18.0,34.88,,
2437,10/11/2013,36:18.0,36.43,,
2438,10/11/2013,48:18.0,37.2,,
2439,10/11/2013,00:18.0,37.96,,
2440,10/11/2013,12:18.0,40.23,,
2441,10/11/2013,24:18.0,43.2,,
2442,10/11/2013,36:18.0,48.25,,
2443,10/11/2013,48:18.0,54.59,,
2444,10/11/2013,00:18.0,55.98,,
2445,10/11/2013,12:18.0,55.27,,
2446,10/11/2013,24:18.0,52.48,,
2447,10/11/2013,36:18.0,58.05,,
2448,10/11/2013,48:18.0,49.68,,
2449,10/11/2013,00:18.0,43.2,,
2450,10/11/2013,12:18.0,40.98,,
2451,10/11/2013,24:18.0,40.98,,
2452,10/11/2013,36:18.0,40.23,,
2453,10/11/2013,48:18.0,39.47,,
2454,10/12/2013,00:18.0,39.47,,
2455,10/12/2013,12:18.0,38.73,,
2456,10/12/2013,24:18.0,40.98,,
2457,10/12/2013,36:18.0,38.73,,
2458,10/12/2013,48:18.0,37.2,,
2459,10/12/2013,00:18.0,37.96,,
2460,10/12/2013,12:18.0,43.92,,
2461,10/12/2013,24:18.0,49.68,,
2462,10/12/2013,36:18.0,53.19,,
2463,10/12/2013,48:18.0,57.36,,
2464,10/12/2013,00:18.0,58.73,,
2465,10/12/2013,12:18.0,59.41,,
2466,10/12/2013,24:18.0,60.12,,
2467,10/12/2013,36:18.0,61.48,,
2468,10/12/2013,48:18.0,51.78,,
2469,10/12/2013,00:18.0,49.68,,
2470,10/12/2013,12:18.0,49.68,,
2471,10/12/2013,24:18.0,49.68,,
2472,10/12/2013,36:18.0,49.68,,
2473,10/12/2013,48:18.0,49.68,,
2474,10/13/2013,00:18.0,48.96,,
2475,10/13/2013,12:18.0,46.09,,
2476,10/13/2013,24:18.0,43.92,,
2477,10/13/2013,36:18.0,45.37,,
2478,10/13/2013,48:18.0,44.65,,
2479,10/13/2013,00:18.0,43.92,,
2480,10/13/2013,12:18.0,48.25,,
2481,10/13/2013,24:18.0,53.19,,
2482,10/13/2013,36:18.0,57.36,,
2483,10/13/2013,48:18.0,62.85,,
2484,10/13/2013,00:18.0,63.54,,
2485,10/13/2013,12:18.0,65.59,,
2486,10/13/2013,24:18.0,65.59,,
2487,10/13/2013,36:18.0,66.27,,
2488,10/13/2013,48:18.0,56.66,,
2489,10/13/2013,00:18.0,54.59,,
2490,10/13/2013,12:18.0,53.19,,
2491,10/13/2013,24:18.0,51.08,,
2492,10/13/2013,36:18.0,43.2,,
2493,10/13/2013,48:18.0,39.47,,
2494,10/14/2013,00:18.0,40.23,,
2495,10/14/2013,12:18.0,38.73,,
2496,10/14/2013,24:18.0,37.2,,
2497,10/14/2013,36:18.0,36.43,,
2498,10/14/2013,48:18.0,34.11,,
2499,10/14/2013,00:18.0,34.11,,
2500,10/14/2013,12:18.0,37.96,,
2501,10/14/2013,24:18.0,44.65,,
2502,10/14/2013,36:18.0,47.53,,
2503,10/14/2013,48:18.0,50.38,,
2504,10/14/2013,00:18.0,50.38,,
2505,10/14/2013,12:18.0,54.59,,
2506,10/14/2013,24:18.0,53.89,,
2507,10/14/2013,36:18.0,58.05,,
2508,10/14/2013,48:18.0,49.68,,
2509,10/14/2013,00:18.0,46.09,,
2510,10/14/2013,12:18.0,40.98,,
2511,10/14/2013,24:18.0,39.47,,
2512,10/14/2013,36:18.0,43.2,,
2513,10/14/2013,48:18.0,40.23,,
2514,10/15/2013,00:18.0,37.2,,
2515,10/15/2013,12:18.0,35.65,,
2516,10/15/2013,24:18.0,34.11,,
2517,10/15/2013,36:18.0,34.11,,
2518,10/15/2013,48:18.0,34.11,,
2519,10/15/2013,00:18.0,34.11,,
2520,10/15/2013,12:18.0,40.98,,
2521,10/15/2013,24:18.0,44.65,,
2522,10/15/2013,36:18.0,46.09,,
2523,10/15/2013,48:18.0,51.78,,
2524,10/15/2013,00:18.0,53.89,,
2525,10/15/2013,12:18.0,49.68,,
2526,10/15/2013,24:18.0,44.65,,
2527,10/15/2013,36:18.0,49.68,,
2528,10/15/2013,48:18.0,43.92,,
2529,10/15/2013,00:18.0,40.98,,
2530,10/15/2013,12:18.0,40.23,,
2531,10/15/2013,24:18.0,40.23,,
2532,10/15/2013,36:18.0,38.73,,
2533,10/15/2013,48:18.0,37.2,,
2534,10/16/2013,00:18.0,35.65,,
2535,10/16/2013,12:18.0,36.43,,
2536,10/16/2013,24:18.0,34.88,,
2537,10/16/2013,36:18.0,34.11,,
2538,10/16/2013,48:18.0,33.31,,
2539,10/16/2013,00:18.0,34.11,,
2540,10/16/2013,12:18.0,36.43,,
2541,10/16/2013,24:18.0,40.23,,
2542,10/16/2013,36:18.0,43.92,,
2543,10/16/2013,48:18.0,48.96,,
2544,10/16/2013,00:18.0,50.38,,
2545,10/16/2013,12:18.0,51.78,,
2546,10/16/2013,24:18.0,51.78,,
2547,10/16/2013,36:18.0,54.59,,
2548,10/16/2013,48:18.0,45.37,,
2549,10/16/2013,00:18.0,40.23,,
2550,10/16/2013,12:18.0,36.43,,
2551,10/16/2013,24:18.0,33.31,,
2552,10/16/2013,36:18.0,33.31,,
2553,10/16/2013,48:18.0,32.52,,
2554,10/17/2013,00:18.0,33.31,,
2555,10/17/2013,12:18.0,32.52,,
2556,10/17/2013,24:18.0,30.9,,
2557,10/17/2013,36:18.0,30.09,,
2558,10/17/2013,48:18.0,29.28,,
2559,10/17/2013,00:18.0,29.28,,
2560,10/17/2013,12:18.0,34.88,,
2561,10/17/2013,24:18.0,43.2,,
2562,10/17/2013,36:18.0,51.08,,
2563,10/17/2013,48:18.0,55.98,,
2564,10/17/2013,00:18.0,58.05,,
2565,10/17/2013,12:18.0,58.73,,
2566,10/17/2013,24:18.0,60.12,,
2567,10/17/2013,36:18.0,61.48,,
2568,10/17/2013,48:18.0,51.08,,
2569,10/17/2013,00:18.0,43.2,,
2570,10/17/2013,12:18.0,40.23,,
2571,10/17/2013,24:18.0,37.96,,
2572,10/17/2013,36:18.0,43.2,,
2573,10/17/2013,48:18.0,42.46,,
2574,10/18/2013,00:18.0,43.2,,
2575,10/18/2013,12:18.0,39.47,,
2576,10/18/2013,24:18.0,41.72,,
2577,10/18/2013,36:18.0,40.98,,
2578,10/18/2013,48:18.0,40.23,,
2579,10/18/2013,00:18.0,38.73,,
2580,10/18/2013,12:18.0,40.23,,
2581,10/18/2013,24:18.0,44.65,,
2582,10/18/2013,36:18.0,46.09,,
2583,10/18/2013,48:18.0,49.68,,
2584,10/18/2013,00:18.0,51.78,,
2585,10/18/2013,12:18.0,53.19,,
2586,10/18/2013,24:18.0,54.59,,
2587,10/18/2013,36:18.0,57.36,,
2588,10/18/2013,48:18.0,48.25,,
2589,10/18/2013,00:18.0,41.72,,
2590,10/18/2013,12:18.0,40.23,,
2591,10/18/2013,24:18.0,38.73,,
2592,10/18/2013,36:18.0,37.2,,
2593,10/18/2013,48:18.0,34.88,,
2594,10/19/2013,00:18.0,34.11,,
2595,10/19/2013,12:18.0,32.52,,
2596,10/19/2013,24:18.0,31.71,,
2597,10/19/2013,36:18.0,31.71,,
2598,10/19/2013,48:18.0,30.9,,
2599,10/19/2013,00:18.0,30.9,,
2600,10/19/2013,12:18.0,37.2,,
2601,10/19/2013,24:18.0,47.53,,
2602,10/19/2013,36:18.0,52.48,,
2603,10/19/2013,48:18.0,57.36,,
2604,10/19/2013,00:18.0,58.73,,
2605,10/19/2013,12:18.0,60.8,,
2606,10/19/2013,24:18.0,61.48,,
2607,10/19/2013,36:18.0,62.85,,
2608,10/19/2013,48:18.0,52.48,,
2609,10/19/2013,00:18.0,45.37,,
2610,10/19/2013,12:18.0,40.23,,
2611,10/19/2013,24:18.0,37.96,,
2612,10/19/2013,36:18.0,36.43,,
2613,10/19/2013,48:18.0,36.43,,
2614,10/20/2013,00:18.0,35.65,,
2615,10/20/2013,12:18.0,35.65,,
2616,10/20/2013,24:18.0,35.65,,
2617,10/20/2013,36:18.0,35.65,,
2618,10/20/2013,48:18.0,34.11,,
2619,10/20/2013,00:18.0,34.11,,
2620,10/20/2013,12:18.0,39.47,,
2621,10/20/2013,24:18.0,51.78,,
2622,10/20/2013,36:18.0,56.66,,
2623,10/20/2013,48:18.0,60.12,,
2624,10/20/2013,00:18.0,60.12,,
2625,10/20/2013,12:18.0,61.48,,
2626,10/20/2013,24:18.0,60.8,,
2627,10/20/2013,36:18.0,60.8,,
2628,10/20/2013,48:18.0,55.27,,
2629,10/20/2013,00:18.0,47.53,,
2630,10/20/2013,12:18.0,43.92,,
2631,10/20/2013,24:18.0,46.81,,
2632,10/20/2013,36:18.0,43.2,,
2633,10/20/2013,48:18.0,42.46,,
2634,10/21/2013,00:18.0,44.65,,
2635,10/21/2013,12:18.0,44.65,,
2636,10/21/2013,24:18.0,46.09,,
2637,10/21/2013,36:18.0,40.23,,
2638,10/21/2013,48:18.0,37.96,,
2639,10/21/2013,00:18.0,37.96,,
2640,10/21/2013,12:18.0,42.46,,
2641,10/21/2013,24:18.0,48.96,,
2642,10/21/2013,36:18.0,55.27,,
2643,10/21/2013,48:18.0,60.12,,
2644,10/21/2013,00:18.0,60.8,,
2645,10/21/2013,12:18.0,61.48,,
2646,10/21/2013,24:18.0,60.8,,
2647,10/21/2013,36:18.0,61.48,,
2648,10/21/2013,48:18.0,53.19,,
2649,10/21/2013,00:18.0,48.25,,
2650,10/21/2013,12:18.0,48.25,,
2651,10/21/2013,24:18.0,44.65,,
2652,10/21/2013,36:18.0,40.23,,
2653,10/21/2013,48:18.0,38.73,,
2654,10/22/2013,00:18.0,38.73,,
2655,10/22/2013,12:18.0,37.2,,
2656,10/22/2013,24:18.0,36.43,,
2657,10/22/2013,36:18.0,35.65,,
2658,10/22/2013,48:18.0,35.65,,
2659,10/22/2013,00:18.0,35.65,,
2660,10/22/2013,12:18.0,41.72,,
2661,10/22/2013,24:18.0,48.96,,
2662,10/22/2013,36:18.0,56.66,,
2663,10/22/2013,48:18.0,62.85,,
2664,10/22/2013,00:18.0,63.54,,
2665,10/22/2013,12:18.0,64.9,,
2666,10/22/2013,24:18.0,65.59,,
2667,10/22/2013,36:18.0,66.27,,
2668,10/22/2013,48:18.0,54.59,,
2669,10/22/2013,00:18.0,48.25,,
2670,10/22/2013,12:18.0,43.92,,
2671,10/22/2013,24:18.0,42.46,,
2672,10/22/2013,36:18.0,40.98,,
2673,10/22/2013,48:18.0,40.98,,
2674,10/23/2013,00:18.0,38.73,,
2675,10/23/2013,12:18.0,37.2,,
2676,10/23/2013,24:18.0,37.2,,
2677,10/23/2013,36:18.0,37.2,,
2678,10/23/2013,48:18.0,37.96,,
2679,10/23/2013,00:18.0,37.96,,
2680,10/23/2013,12:18.0,40.98,,
2681,10/23/2013,24:18.0,48.96,,
2682,10/23/2013,36:18.0,57.36,,
2683,10/23/2013,48:18.0,64.9,,
2684,10/23/2013,00:18.0,66.96,,
